it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
830800,0.5379,0.5379,-6.8892,-6.9625,0.0148,0.0100,0.9760,0.0169,0.0195,0.5148,10.00,0.200,0.570,0.680,0.0431,0.0468,0.0093,0.00269,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
831000,0.5379,0.5379,-6.8892,-6.9625,0.0112,0.0141,0.8692,0.0135,0.0155,0.8296,10.00,0.200,0.570,0.680,0.0486,0.0253,0.0081,0.00171,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00317
831200,0.5379,0.5379,-6.9219,-6.7804,0.0137,0.0121,0.8907,0.0174,0.0203,0.7399,10.00,0.200,0.570,0.680,0.0405,0.0404,0.0103,0.00366,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
831400,0.5379,0.5379,-6.9219,-6.7804,0.0146,0.0144,0.7735,0.0055,0.0186,0.6088,10.00,0.200,0.570,0.680,0.0449,0.0272,0.0112,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00439
831600,0.5379,0.5379,-6.9590,-6.7457,0.0148,0.0130,0.9435,0.0166,0.0177,0.8971,10.00,0.200,0.570,0.680,0.0211,0.0229,0.0149,0.00464,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00391
831800,0.5379,0.5379,-6.9590,-6.7457,0.0136,0.0139,0.8250,0.0141,0.0192,0.6218,10.00,0.200,0.570,0.680,0.0418,0.0400,0.0085,0.00220,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
832000,0.5379,0.5379,-6.9590,-6.7457,0.0163,0.0158,0.9029,0.0146,0.0140,0.6227,10.00,0.200,0.570,0.680,0.0356,0.0509,0.0100,0.00171,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00391,0.00122
832200,0.5379,0.5379,-7.0133,-6.8944,0.0172,0.0117,1.0033,0.0227,0.0151,0.6025,10.00,0.200,0.570,0.680,0.0390,0.0268,0.0125,0.00244,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00293
832400,0.5379,0.5379,-7.0133,-6.8944,0.0194,0.0324,0.6287,0.0200,0.0130,0.5661,10.00,0.200,0.570,0.680,0.0510,0.0508,0.0068,0.00195,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
832600,0.5379,0.5379,-6.8891,-6.8452,0.0161,0.0091,0.8804,0.0151,0.0151,0.6420,10.00,0.200,0.570,0.680,0.0450,0.0327,0.0110,0.00220,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00317
832800,0.5379,0.5379,-6.8891,-6.8452,0.0136,0.0148,0.7510,0.0187,0.0139,0.6780,10.00,0.200,0.570,0.680,0.0399,0.0378,0.0105,0.00244,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00269
833000,0.5379,0.5379,-6.8891,-6.8452,0.0130,0.0127,0.7647,0.0209,0.0180,0.6129,10.00,0.200,0.570,0.680,0.0421,0.0267,0.0112,0.00244,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
833200,0.5379,0.5379,-6.9689,-6.8066,0.0171,0.0189,0.7304,0.0119,0.0123,0.6802,10.00,0.200,0.570,0.680,0.0510,0.0550,0.0088,0.00244,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
833400,0.5379,0.5379,-6.9689,-6.8066,0.0171,0.0187,0.8580,0.0158,0.0155,0.7626,10.00,0.200,0.570,0.680,0.0527,0.0319,0.0107,0.00122,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00415
833600,0.5379,0.5379,-6.8322,-6.7334,0.0166,0.0167,0.9068,0.0123,0.0199,0.6771,10.00,0.200,0.570,0.680,0.0500,0.0442,0.0090,0.00269,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
833800,0.5379,0.5379,-6.8322,-6.7334,0.0125,0.0177,0.7178,0.0189,0.0137,0.7627,10.00,0.200,0.570,0.680,0.0486,0.0446,0.0090,0.00171,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
834000,0.5379,0.5379,-6.8322,-6.7334,0.0109,0.0122,0.6861,0.0150,0.0142,0.7420,10.00,0.200,0.570,0.680,0.0519,0.0411,0.0081,0.00244,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00366
834200,0.5379,0.5379,-6.8876,-6.8325,0.0129,0.0148,0.8122,0.0138,0.0108,0.8055,10.00,0.200,0.570,0.680,0.0480,0.0509,0.0081,0.00195,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
834400,0.5379,0.5379,-6.8876,-6.8325,0.0124,0.0128,0.8142,0.0212,0.0154,0.8579,10.00,0.200,0.570,0.680,0.0434,0.0299,0.0122,0.00220,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00439
834600,0.5379,0.5379,-6.8501,-6.9212,0.0134,0.0114,0.6678,0.0160,0.0143,0.7759,10.00,0.200,0.570,0.680,0.0382,0.0434,0.0093,0.00244,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00244
834800,0.5379,0.5379,-6.8501,-6.9212,0.0164,0.0130,0.6119,0.0116,0.0155,0.7113,10.00,0.200,0.570,0.680,0.0374,0.0388,0.0115,0.00317,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00317
835000,0.5379,0.5379,-6.8501,-6.9212,0.0126,0.0127,0.6967,0.0108,0.0120,0.7979,10.00,0.200,0.570,0.680,0.0329,0.0488,0.0107,0.00317,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
835200,0.5379,0.5379,-6.9841,-6.8420,0.0166,0.0185,0.6000,0.0215,0.0293,0.8535,10.00,0.200,0.570,0.680,0.0322,0.0370,0.0105,0.00195,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00269
835400,0.5379,0.5379,-6.9841,-6.8420,0.0078,0.0138,0.8237,0.0131,0.0163,0.6880,10.00,0.200,0.570,0.680,0.0404,0.0406,0.0100,0.00269,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
835600,0.5379,0.5379,-7.0098,-6.8122,0.0142,0.0164,0.7251,0.0199,0.0172,0.7599,10.00,0.200,0.570,0.680,0.0503,0.0495,0.0088,0.00171,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
835800,0.5379,0.5379,-7.0098,-6.8122,0.0117,0.0141,0.7451,0.0159,0.0147,0.6360,10.00,0.200,0.570,0.680,0.0206,0.0437,0.0144,0.00586,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00244
836000,0.5379,0.5379,-7.0098,-6.8122,0.0132,0.0145,0.7541,0.0180,0.0170,0.6284,10.00,0.200,0.570,0.680,0.0357,0.0538,0.0105,0.00342,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00146
836200,0.5379,0.5379,-7.0589,-6.9418,0.0095,0.0142,0.8871,0.0222,0.0170,0.8378,10.00,0.200,0.570,0.680,0.0434,0.0445,0.0098,0.00269,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
836400,0.5379,0.5379,-7.0589,-6.9418,0.0103,0.0123,0.9345,0.0207,0.0177,0.8270,10.00,0.200,0.570,0.680,0.0355,0.0486,0.0098,0.00342,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00073
836600,0.5379,0.5379,-7.0225,-6.7451,0.0142,0.0172,0.9879,0.0122,0.0169,0.8147,10.00,0.200,0.570,0.680,0.0446,0.0458,0.0088,0.00220,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
836800,0.5379,0.5379,-7.0225,-6.7451,0.0135,0.0102,0.7281,0.0280,0.0246,0.6347,10.00,0.200,0.570,0.680,0.0396,0.0265,0.0117,0.00195,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00342,0.00269
837000,0.5379,0.5379,-7.0225,-6.7451,0.0116,0.0158,0.9198,0.0190,0.0162,0.6682,10.00,0.200,0.570,0.680,0.0373,0.0353,0.0122,0.00342,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00317
837200,0.5379,0.5379,-7.0698,-6.7792,0.0155,0.0116,0.9557,0.0098,0.0144,0.6181,10.00,0.200,0.570,0.680,0.0429,0.0453,0.0083,0.00146,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
837400,0.5379,0.5379,-7.0698,-6.7792,0.0142,0.0167,0.8998,0.0176,0.0148,0.6644,10.00,0.200,0.570,0.680,0.0367,0.0168,0.0127,0.00220,0.00513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00244
837600,0.5379,0.5379,-6.9321,-6.9956,0.0111,0.0106,0.8854,0.0186,0.0178,0.6286,10.00,0.200,0.570,0.680,0.0432,0.0508,0.0083,0.00293,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
837800,0.5379,0.5379,-6.9321,-6.9956,0.0119,0.0170,1.0473,0.0251,0.0188,0.6090,10.00,0.200,0.570,0.680,0.0346,0.0429,0.0105,0.00366,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
838000,0.5379,0.5379,-6.9321,-6.9956,0.0181,0.0145,1.1905,0.0296,0.0218,0.6916,10.00,0.200,0.570,0.680,0.0316,0.0494,0.0103,0.00342,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00269
838200,0.5379,0.5379,-6.8811,-6.9771,0.0216,0.0114,0.8305,0.0154,0.0178,0.7854,10.00,0.200,0.570,0.680,0.0414,0.0434,0.0081,0.00317,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171
838400,0.5379,0.5379,-6.8811,-6.9771,0.0116,0.0148,0.7595,0.0178,0.0152,0.5894,10.00,0.200,0.570,0.680,0.0333,0.0339,0.0115,0.00171,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00366,0.00366
838600,0.5379,0.5379,-6.8671,-6.9487,0.0109,0.0123,0.8753,0.0132,0.0145,0.8755,10.00,0.200,0.570,0.680,0.0339,0.0531,0.0103,0.00317,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00195
838800,0.5379,0.5379,-6.8671,-6.9487,0.0138,0.0167,0.8953,0.0147,0.0112,0.6477,10.00,0.200,0.570,0.680,0.0360,0.0536,0.0083,0.00244,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
839000,0.5379,0.5379,-6.8671,-6.9487,0.0209,0.0165,0.4632,0.0298,0.0263,0.4147,10.00,0.200,0.570,0.680,0.0368,0.0494,0.0095,0.00342,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
839200,0.5379,0.5379,-6.8620,-6.8340,0.0118,0.0088,0.8446,0.0154,0.0156,0.7713,10.00,0.200,0.570,0.680,0.0390,0.0502,0.0078,0.00171,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
839400,0.5379,0.5379,-6.8620,-6.8340,0.0130,0.0176,0.8341,0.0204,0.0145,0.6314,10.00,0.200,0.570,0.680,0.0274,0.0382,0.0112,0.00293,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00220
839600,0.5379,0.5379,-6.9532,-6.8653,0.0122,0.0112,1.0161,0.0118,0.0138,0.7969,10.00,0.200,0.570,0.680,0.0269,0.0341,0.0105,0.00342,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
839800,0.5379,0.5379,-6.9532,-6.8653,0.0179,0.0128,0.9276,0.0168,0.0116,0.7654,10.00,0.200,0.570,0.680,0.0245,0.0452,0.0115,0.00415,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00122
840000,0.5379,0.5379,-6.9532,-6.8653,0.0109,0.0122,0.8501,0.0099,0.0126,0.7164,10.00,0.200,0.570,0.680,0.0266,0.0583,0.0076,0.00366,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00049
840200,0.5379,0.5379,-6.9609,-6.8433,0.0140,0.0089,0.8073,0.0144,0.0095,0.7076,10.00,0.200,0.570,0.680,0.0382,0.0218,0.0122,0.00220,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00464
840400,0.5379,0.5379,-6.9609,-6.8433,0.0144,0.0118,0.8213,0.0199,0.0219,0.6202,10.00,0.200,0.570,0.680,0.0471,0.0565,0.0063,0.00146,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
840600,0.5379,0.5379,-7.0303,-6.8698,0.0174,0.0130,0.7525,0.0191,0.0232,0.6647,10.00,0.200,0.570,0.680,0.0458,0.0425,0.0105,0.00317,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
840800,0.5379,0.5379,-7.0303,-6.8698,0.0150,0.0054,0.5032,0.0145,0.0122,0.3912,10.00,0.200,0.570,0.680,-0.0799,-0.0761,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
841000,0.5379,0.5379,-7.0303,-6.8698,0.0096,0.0130,0.9123,0.0133,0.0200,0.6866,10.00,0.200,0.570,0.680,0.0338,0.0438,0.0125,0.00391,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00391
841200,0.5379,0.5379,-6.9477,-6.8145,0.0155,0.0149,0.8497,0.0130,0.0153,0.8800,10.00,0.200,0.570,0.680,0.0450,0.0535,0.0078,0.00171,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00269
841400,0.5379,0.5379,-6.9477,-6.8145,0.0112,0.0121,0.8951,0.0077,0.0156,0.6073,10.00,0.200,0.570,0.680,0.0569,0.0458,0.0083,0.00171,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
841600,0.5379,0.5379,-6.9449,-6.9294,0.0134,0.0140,0.8542,0.0083,0.0170,0.6854,10.00,0.200,0.570,0.680,0.0533,0.0450,0.0071,0.00098,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
